Date;Open;High;Low;Close;Volume
2018-10-01 10:21:28.486000;79550.0;79725.0;79050.0;79475.0;10000
2018-10-01 11:12:21.562000;79475.0;79525.0;78700.0;78700.0;10000
2018-10-01 12:15:37.072000;78700.0;78920.0;78365.0;78365.0;10000
2018-10-01 13:46:59.677000;78365.0;78880.0;78215.0;78720.0;10000
2018-10-01 14:57:51.957000;78720.0;79175.0;78615.0;78840.0;10000
2018-10-01 16:24:03.019000;78840.0;79010.0;78440.0;78660.0;10000
2018-10-01 17:20:32.598000;78660.0;78870.0;78500.0;78650.0;10000
2018-10-02 09:25:55.571000;80210.0;80400.0;80040.0;80280.0;10000
2018-10-02 10:05:14.355000;80280.0;80830.0;80130.0;80760.0;10000
2018-10-02 10:26:36.450000;80760.0;81040.0;80700.0;80865.0;10000
2018-10-02 10:44:54.421000;80865.0;81310.0;80655.0;81310.0;10000
2018-10-02 11:07:43.112000;81310.0;81325.0;80900.0;81060.0;10000
2018-10-02 11:33:48.331000;81060.0;81385.0;81025.0;81290.0;10000
2018-10-02 12:01:41.633000;81290.0;81615.0;81215.0;81485.0;10000
2018-10-02 12:33:15.174000;81485.0;81800.0;81395.0;81440.0;10000
2018-10-02 13:07:23.797000;81440.0;81770.0;81230.0;81725.0;10000
2018-10-02 14:13:56.988000;81725.0;81755.0;81465.0;81595.0;10000
2018-10-02 15:05:45.010000;81595.0;81730.0;81400.0;81585.0;10000
2018-10-02 15:30:53.238000;81585.0;81945.0;81560.0;81895.0;10000
2018-10-02 16:14:00.828000;81895.0;82000.0;81795.0;81870.0;10000
2018-10-02 16:59:15.074000;81870.0;81965.0;81730.0;81780.0;10000
2018-10-03 09:06:00.770000;84200.0;84300.0;83755.0;84130.0;10000
2018-10-03 09:13:58.603000;84130.0;84620.0;84015.0;84255.0;10000
2018-10-03 09:31:46.786000;84255.0;84840.0;84245.0;84740.0;10000
2018-10-03 09:55:37.406000;84740.0;85350.0;84640.0;85290.0;10000
2018-10-03 10:11:22.903000;85290.0;85545.0;85050.0;85245.0;10000
2018-10-03 10:26:15.754000;85245.0;85490.0;84930.0;84940.0;10000
2018-10-03 10:35:45.838000;84940.0;85000.0;84615.0;84810.0;10000
2018-10-03 10:46:41.823000;84810.0;84945.0;84285.0;84325.0;10000
2018-10-03 11:03:17.998000;84325.0;84745.0;84190.0;84195.0;10000
2018-10-03 11:22:13.281000;84195.0;84935.0;84165.0;84660.0;10000
2018-10-03 11:52:51.691000;84660.0;84680.0;83975.0;84000.0;10000
2018-10-03 12:25:05.235000;84000.0;84260.0;83885.0;84080.0;10000
2018-10-03 12:51:17.548000;84080.0;84255.0;83950.0;84190.0;10000
2018-10-03 13:44:31.280000;84190.0;84455.0;84080.0;84100.0;10000
2018-10-03 14:25:12.869000;84100.0;84205.0;83555.0;83560.0;10000
2018-10-03 15:02:26.943000;83560.0;84140.0;83435.0;84005.0;10000
2018-10-03 15:39:02.046000;84005.0;84070.0;83355.0;83390.0;10000
2018-10-03 16:10:55.869000;83390.0;83580.0;83285.0;83315.0;10000
2018-10-03 16:47:45.941000;83315.0;83330.0;82955.0;83230.0;10000
2018-10-03 17:48:52.458000;83230.0;83630.0;83195.0;83630.0;10000
2018-10-04 09:40:19.192000;82700.0;83020.0;82465.0;83015.0;10000
2018-10-04 10:33:21.279000;83015.0;83255.0;82860.0;82985.0;10000
2018-10-04 11:11:21.561000;82985.0;83040.0;82560.0;82560.0;10000
2018-10-04 11:41:28.663000;82560.0;82600.0;82125.0;82125.0;10000
2018-10-04 12:16:13.649000;82125.0;82930.0;82110.0;82780.0;10000
2018-10-04 13:37:56.638000;82780.0;82780.0;82085.0;82270.0;10000
2018-10-04 14:56:32.032000;82270.0;82405.0;82020.0;82170.0;10000
2018-10-04 15:40:27.665000;82170.0;82950.0;82115.0;82935.0;10000
2018-10-04 16:01:29.840000;82935.0;83485.0;82745.0;83150.0;10000
2018-10-04 16:20:56.705000;83150.0;83645.0;83080.0;83370.0;10000
2018-10-04 16:51:49.641000;83370.0;83440.0;82925.0;83015.0;10000
2018-10-04 17:32:32.029000;83015.0;83400.0;83005.0;83080.0;10000
2018-10-05 09:19:15.072000;84650.0;85055.0;84410.0;84440.0;10000
2018-10-05 09:38:22.758000;84440.0;84840.0;83655.0;84100.0;10000
2018-10-05 10:09:25.402000;84100.0;84445.0;83760.0;83905.0;10000
2018-10-05 10:26:41.681000;83905.0;84045.0;83300.0;83300.0;10000
2018-10-05 10:40:21.286000;83300.0;83585.0;83080.0;83450.0;10000
2018-10-05 11:05:03.174000;83450.0;83620.0;83020.0;83035.0;10000
2018-10-05 11:25:30.654000;83035.0;83090.0;82525.0;83070.0;10000
2018-10-05 12:24:59.106000;83070.0;83120.0;82250.0;82490.0;10000
2018-10-05 13:11:48.104000;82490.0;82535.0;82150.0;82430.0;10000
2018-10-05 14:32:55.315000;82430.0;82635.0;82215.0;82215.0;10000
